datetime,intersection_id,avg_wait_time
2025-02-27 10:00:00,INT_104,29.81
2025-02-27 11:00:00,INT_101,38.65
2025-02-27 11:00:00,INT_102,32.02
2025-02-27 11:00:00,INT_103,32.78
2025-02-27 11:00:00,INT_104,38.52
2025-02-27 12:00:00,INT_101,34.61
2025-02-27 12:00:00,INT_102,40.11
2025-02-27 12:00:00,INT_103,28.83
2025-02-27 12:00:00,INT_104,40.69
2025-02-27 13:00:00,INT_101,31.25
2025-02-27 13:00:00,INT_102,25.52
2025-02-27 13:00:00,INT_103,32.87
2025-02-27 13:00:00,INT_104,33.79
2025-02-27 14:00:00,INT_101,34.68
2025-02-27 14:00:00,INT_102,20.05
2025-02-27 14:00:00,INT_103,39.95
2025-02-27 14:00:00,INT_104,26.07
2025-02-27 15:00:00,INT_101,29.39
2025-02-27 15:00:00,INT_102,21.43
2025-02-27 15:00:00,INT_103,30.58
2025-02-27 15:00:00,INT_104,22.78
2025-02-27 16:00:00,INT_101,41.6
2025-02-27 16:00:00,INT_102,33.53
2025-02-27 16:00:00,INT_103,38.9
2025-02-27 16:00:00,INT_104,41.09
2025-02-27 17:00:00,INT_101,40.08
2025-02-27 17:00:00,INT_102,37.83
2025-02-27 17:00:00,INT_103,38.74
2025-02-27 17:00:00,INT_104,26.68
2025-02-27 18:00:00,INT_101,43.0
2025-02-27 18:00:00,INT_102,40.41
2025-02-27 18:00:00,INT_103,39.49
2025-02-27 18:00:00,INT_104,30.78
2025-02-27 19:00:00,INT_101,34.76
2025-02-27 19:00:00,INT_102,33.35
2025-02-27 19:00:00,INT_103,37.59
2025-02-27 19:00:00,INT_104,30.62
2025-02-27 20:00:00,INT_101,21.45
2025-02-27 20:00:00,INT_102,49.99
2025-02-27 20:00:00,INT_103,44.91
2025-02-27 20:00:00,INT_104,26.89
2025-02-27 21:00:00,INT_101,31.1
2025-02-27 21:00:00,INT_102,53.74
2025-02-27 21:00:00,INT_103,35.74
2025-02-27 21:00:00,INT_104,39.47
2025-02-27 22:00:00,INT_101,34.55
2025-02-27 22:00:00,INT_102,39.52
2025-02-27 22:00:00,INT_103,36.19
2025-02-27 22:00:00,INT_104,24.46
2025-02-27 23:00:00,INT_101,31.95
2025-02-27 23:00:00,INT_102,33.25
2025-02-27 23:00:00,INT_103,35.12
2025-02-27 23:00:00,INT_104,24.44
2025-02-28 00:00:00,INT_101,32.61
2025-02-28 00:00:00,INT_102,27.43
2025-02-28 00:00:00,INT_103,38.56
2025-02-28 00:00:00,INT_104,26.7
2025-02-28 01:00:00,INT_101,28.29
2025-02-28 01:00:00,INT_102,26.69
2025-02-28 01:00:00,INT_103,29.35
2025-02-28 01:00:00,INT_104,21.63
2025-02-28 02:00:00,INT_101,22.73
2025-02-28 02:00:00,INT_102,29.57
2025-02-28 02:00:00,INT_103,21.94
2025-02-28 02:00:00,INT_104,31.53
2025-02-28 03:00:00,INT_101,30.79
2025-02-28 03:00:00,INT_102,38.41
2025-02-28 03:00:00,INT_103,32.43
2025-02-28 03:00:00,INT_104,26.15
2025-02-28 04:00:00,INT_101,26.63
2025-02-28 04:00:00,INT_102,18.59
2025-02-28 04:00:00,INT_103,34.14
2025-02-28 04:00:00,INT_104,24.14
2025-02-28 05:00:00,INT_101,42.12
2025-02-28 05:00:00,INT_102,29.6
2025-02-28 05:00:00,INT_103,36.21
2025-02-28 05:00:00,INT_104,16.09
2025-02-28 06:00:00,INT_101,32.11
2025-02-28 06:00:00,INT_102,40.16
2025-02-28 06:00:00,INT_103,42.04
2025-02-28 06:00:00,INT_104,27.87
2025-02-28 07:00:00,INT_101,31.32
2025-02-28 07:00:00,INT_102,31.32
2025-02-28 07:00:00,INT_103,53.97
2025-02-28 07:00:00,INT_104,32.01
2025-02-28 08:00:00,INT_101,27.32
2025-02-28 08:00:00,INT_102,37.83
2025-02-28 08:00:00,INT_103,32.88
2025-02-28 08:00:00,INT_104,31.55
2025-02-28 09:00:00,INT_101,30.09
2025-02-28 09:00:00,INT_102,37.13
2025-02-28 09:00:00,INT_103,31.72
2025-02-28 09:00:00,INT_104,35.09
2025-02-28 10:00:00,INT_101,40.51
2025-02-28 10:00:00,INT_102,35.38
2025-02-28 10:00:00,INT_103,21.91
2025-02-28 10:00:00,INT_104,27.42
2025-02-28 11:00:00,INT_101,33.44
2025-02-28 11:00:00,INT_102,29.6
2025-02-28 11:00:00,INT_103,16.98
2025-02-28 11:00:00,INT_104,56.37
2025-02-28 12:00:00,INT_101,41.45
2025-02-28 12:00:00,INT_102,29.93
2025-02-28 12:00:00,INT_103,28.47
2025-02-28 12:00:00,INT_104,63.42
2025-02-28 13:00:00,INT_101,29.79
2025-02-28 13:00:00,INT_102,34.84
2025-02-28 13:00:00,INT_103,36.91
2025-02-28 13:00:00,INT_104,40.7
2025-02-28 14:00:00,INT_101,25.7
2025-02-28 14:00:00,INT_102,29.85
2025-02-28 14:00:00,INT_103,39.36
2025-02-28 14:00:00,INT_104,30.58
2025-02-28 15:00:00,INT_101,39.27
2025-02-28 15:00:00,INT_102,28.86
2025-02-28 15:00:00,INT_103,20.78
2025-02-28 15:00:00,INT_104,29.54
2025-02-28 16:00:00,INT_101,33.61
2025-02-28 16:00:00,INT_102,30.57
2025-02-28 16:00:00,INT_103,37.0
2025-02-28 16:00:00,INT_104,31.52
2025-02-28 17:00:00,INT_101,58.83
2025-02-28 17:00:00,INT_102,46.37
2025-02-28 17:00:00,INT_103,26.08
2025-02-28 17:00:00,INT_104,36.74
2025-02-28 18:00:00,INT_101,59.98
2025-02-28 18:00:00,INT_102,37.35
2025-02-28 18:00:00,INT_103,28.93
2025-02-28 18:00:00,INT_104,30.18
2025-02-28 19:00:00,INT_101,45.72
2025-02-28 19:00:00,INT_102,39.2
2025-02-28 19:00:00,INT_103,45.74
2025-02-28 19:00:00,INT_104,27.95
2025-02-28 20:00:00,INT_101,33.04
2025-02-28 20:00:00,INT_102,19.05
2025-02-28 20:00:00,INT_103,26.22
2025-02-28 20:00:00,INT_104,34.21
2025-02-28 21:00:00,INT_101,25.59
2025-02-28 21:00:00,INT_102,21.55
2025-02-28 21:00:00,INT_103,24.48
2025-02-28 21:00:00,INT_104,23.08
2025-02-28 22:00:00,INT_101,66.51
2025-02-28 22:00:00,INT_102,27.28
2025-02-28 22:00:00,INT_103,35.31
2025-02-28 22:00:00,INT_104,30.15
2025-02-28 23:00:00,INT_101,38.53
2025-02-28 23:00:00,INT_102,43.28
2025-02-28 23:00:00,INT_103,26.0
2025-02-28 23:00:00,INT_104,31.08
2025-03-01 00:00:00,INT_101,35.38
2025-03-01 00:00:00,INT_102,31.31
2025-03-01 00:00:00,INT_103,21.17
2025-03-01 00:00:00,INT_104,25.3
2025-03-01 01:00:00,INT_101,23.89
2025-03-01 01:00:00,INT_102,30.34
2025-03-01 01:00:00,INT_103,34.39
2025-03-01 01:00:00,INT_104,34.03
2025-03-01 02:00:00,INT_101,28.24
2025-03-01 02:00:00,INT_102,24.63
2025-03-01 02:00:00,INT_103,31.28
2025-03-01 02:00:00,INT_104,25.8
2025-03-01 03:00:00,INT_101,29.06
2025-03-01 03:00:00,INT_102,28.47
2025-03-01 03:00:00,INT_103,32.22
2025-03-01 03:00:00,INT_104,41.71
2025-03-01 04:00:00,INT_101,40.72
2025-03-01 04:00:00,INT_102,26.67
2025-03-01 04:00:00,INT_103,38.89
2025-03-01 04:00:00,INT_104,28.51
2025-03-01 05:00:00,INT_101,28.42
2025-03-01 05:00:00,INT_102,32.15
2025-03-01 05:00:00,INT_103,28.12
2025-03-01 05:00:00,INT_104,23.01
2025-03-01 06:00:00,INT_101,29.08
2025-03-01 06:00:00,INT_102,37.27
2025-03-01 06:00:00,INT_103,34.48
2025-03-01 06:00:00,INT_104,29.08
2025-03-01 07:00:00,INT_101,30.15
2025-03-01 07:00:00,INT_102,34.04
2025-03-01 07:00:00,INT_103,33.04
2025-03-01 07:00:00,INT_104,32.98
2025-03-01 08:00:00,INT_101,26.25
2025-03-01 08:00:00,INT_102,34.13
2025-03-01 08:00:00,INT_103,28.23
2025-03-01 08:00:00,INT_104,39.73
2025-03-01 09:00:00,INT_101,46.88
2025-03-01 09:00:00,INT_102,40.06
2025-03-01 09:00:00,INT_103,37.97
2025-03-01 09:00:00,INT_104,46.05
2025-03-01 10:00:00,INT_101,29.43
2025-03-01 10:00:00,INT_102,47.1
2025-03-01 10:00:00,INT_103,21.17
2025-03-01 10:00:00,INT_104,33.74
2025-03-01 11:00:00,INT_101,36.66
2025-03-01 11:00:00,INT_102,19.02
2025-03-01 11:00:00,INT_103,34.04
2025-03-01 11:00:00,INT_104,24.03
2025-03-01 12:00:00,INT_101,38.35
2025-03-01 12:00:00,INT_102,41.72
2025-03-01 12:00:00,INT_103,27.24
2025-03-01 12:00:00,INT_104,34.1
2025-03-01 13:00:00,INT_101,36.36
2025-03-01 13:00:00,INT_102,25.41
2025-03-01 13:00:00,INT_103,24.89
2025-03-01 13:00:00,INT_104,23.27
2025-03-01 14:00:00,INT_101,29.59
2025-03-01 14:00:00,INT_102,40.82
2025-03-01 14:00:00,INT_103,29.29
2025-03-01 14:00:00,INT_104,32.06
2025-03-01 15:00:00,INT_101,32.17
2025-03-01 15:00:00,INT_102,38.16
2025-03-01 15:00:00,INT_103,33.31
2025-03-01 15:00:00,INT_104,31.84
2025-03-01 16:00:00,INT_101,31.29
2025-03-01 16:00:00,INT_102,33.01
2025-03-01 16:00:00,INT_103,29.04
2025-03-01 16:00:00,INT_104,25.32
2025-03-01 17:00:00,INT_101,43.05
2025-03-01 17:00:00,INT_102,34.28
2025-03-01 17:00:00,INT_103,32.81
2025-03-01 17:00:00,INT_104,33.53
2025-03-01 18:00:00,INT_101,53.79
2025-03-01 18:00:00,INT_102,41.02
2025-03-01 18:00:00,INT_103,39.87
2025-03-01 18:00:00,INT_104,42.69
2025-03-01 19:00:00,INT_101,35.32
2025-03-01 19:00:00,INT_102,26.27
2025-03-01 19:00:00,INT_103,45.25
2025-03-01 19:00:00,INT_104,36.3
2025-03-01 20:00:00,INT_101,25.52
2025-03-01 20:00:00,INT_102,38.65
2025-03-01 20:00:00,INT_103,45.99
2025-03-01 20:00:00,INT_104,34.89
2025-03-01 21:00:00,INT_101,38.93
2025-03-01 21:00:00,INT_102,29.29
2025-03-01 21:00:00,INT_103,26.6
2025-03-01 21:00:00,INT_104,27.91
2025-03-01 22:00:00,INT_101,25.05
2025-03-01 22:00:00,INT_102,34.65
2025-03-01 22:00:00,INT_103,23.71
2025-03-01 22:00:00,INT_104,31.82
2025-03-01 23:00:00,INT_101,36.17
2025-03-01 23:00:00,INT_102,25.38
2025-03-01 23:00:00,INT_103,19.3
2025-03-01 23:00:00,INT_104,35.12
2025-03-02 00:00:00,INT_101,26.53
2025-03-02 00:00:00,INT_102,20.46
2025-03-02 00:00:00,INT_103,30.25
2025-03-02 00:00:00,INT_104,13.62
2025-03-02 01:00:00,INT_101,40.9
2025-03-02 01:00:00,INT_102,28.95
2025-03-02 01:00:00,INT_103,27.69
2025-03-02 01:00:00,INT_104,35.29
2025-03-02 02:00:00,INT_101,44.43
2025-03-02 02:00:00,INT_102,30.89
2025-03-02 02:00:00,INT_103,22.85
2025-03-02 02:00:00,INT_104,42.03
2025-03-02 03:00:00,INT_101,26.11
2025-03-02 03:00:00,INT_102,60.08
2025-03-02 03:00:00,INT_103,29.75
2025-03-02 03:00:00,INT_104,26.44
2025-03-02 04:00:00,INT_101,33.01
2025-03-02 04:00:00,INT_102,29.44
2025-03-02 04:00:00,INT_103,46.77
2025-03-02 04:00:00,INT_104,24.67
2025-03-02 05:00:00,INT_101,32.58
2025-03-02 05:00:00,INT_102,27.81
2025-03-02 05:00:00,INT_103,24.22
2025-03-02 05:00:00,INT_104,22.78
2025-03-02 06:00:00,INT_101,37.35
2025-03-02 06:00:00,INT_102,29.65
2025-03-02 06:00:00,INT_103,32.61
2025-03-02 06:00:00,INT_104,30.59
2025-03-02 07:00:00,INT_101,29.07
2025-03-02 07:00:00,INT_102,58.7
2025-03-02 07:00:00,INT_103,37.78
2025-03-02 07:00:00,INT_104,39.09
2025-03-02 08:00:00,INT_101,34.64
2025-03-02 08:00:00,INT_102,31.98
2025-03-02 08:00:00,INT_103,42.44
2025-03-02 08:00:00,INT_104,23.03
2025-03-02 09:00:00,INT_101,35.84
2025-03-02 09:00:00,INT_102,34.28
2025-03-02 09:00:00,INT_103,32.2
2025-03-02 09:00:00,INT_104,37.69
2025-03-02 10:00:00,INT_101,31.32
2025-03-02 10:00:00,INT_102,33.66
2025-03-02 10:00:00,INT_103,34.62
2025-03-02 10:00:00,INT_104,52.61
2025-03-02 11:00:00,INT_101,22.52
2025-03-02 11:00:00,INT_102,37.57
2025-03-02 11:00:00,INT_103,30.61
2025-03-02 11:00:00,INT_104,27.92
2025-03-02 12:00:00,INT_101,28.17
2025-03-02 12:00:00,INT_102,33.62
2025-03-02 12:00:00,INT_103,44.54
2025-03-02 12:00:00,INT_104,19.63
2025-03-02 13:00:00,INT_101,28.13
2025-03-02 13:00:00,INT_102,33.99
2025-03-02 13:00:00,INT_103,25.84
2025-03-02 13:00:00,INT_104,50.14
2025-03-02 14:00:00,INT_101,27.74
2025-03-02 14:00:00,INT_102,24.03
2025-03-02 14:00:00,INT_103,20.42
2025-03-02 14:00:00,INT_104,31.04
2025-03-02 15:00:00,INT_101,33.12
2025-03-02 15:00:00,INT_102,35.93
2025-03-02 15:00:00,INT_103,32.4
2025-03-02 15:00:00,INT_104,24.15
2025-03-02 16:00:00,INT_101,30.71
2025-03-02 16:00:00,INT_102,34.4
2025-03-02 16:00:00,INT_103,33.14
2025-03-02 16:00:00,INT_104,24.15
2025-03-02 17:00:00,INT_101,33.7
2025-03-02 17:00:00,INT_102,43.13
2025-03-02 17:00:00,INT_103,49.69
2025-03-02 17:00:00,INT_104,32.6
2025-03-02 18:00:00,INT_101,30.73
2025-03-02 18:00:00,INT_102,33.59
2025-03-02 18:00:00,INT_103,48.1
2025-03-02 18:00:00,INT_104,34.63
2025-03-02 19:00:00,INT_101,69.61
2025-03-02 19:00:00,INT_102,33.31
2025-03-02 19:00:00,INT_103,39.54
2025-03-02 19:00:00,INT_104,37.9
2025-03-02 20:00:00,INT_101,39.28
2025-03-02 20:00:00,INT_102,27.92
2025-03-02 20:00:00,INT_103,31.74
2025-03-02 20:00:00,INT_104,29.86
2025-03-02 21:00:00,INT_101,31.56
2025-03-02 21:00:00,INT_102,30.45
2025-03-02 21:00:00,INT_103,33.07
2025-03-02 21:00:00,INT_104,32.74
2025-03-02 22:00:00,INT_101,18.1
2025-03-02 22:00:00,INT_102,26.79
2025-03-02 22:00:00,INT_103,33.13
2025-03-02 22:00:00,INT_104,33.77
2025-03-02 23:00:00,INT_101,28.0
2025-03-02 23:00:00,INT_102,18.72
2025-03-02 23:00:00,INT_103,30.65
2025-03-02 23:00:00,INT_104,23.65
